State_Name,Year,Poll,District,LB_Name,Ward_No,Ward_Reservation,Party_Abbreviation,Position,Status,N_Cand,Vote_Share_Percentage,Voter_Turnout_Percentage
Telangana,2021,0,Khammam,Khammam MC,2,Backward Class,TRS,2,,5,29.208,71.832
Telangana,2021,0,Khammam,Khammam MC,2,Backward Class,BJP,3,,5,1.417,71.832
Telangana,2021,0,Khammam,Khammam MC,2,Backward Class,IND,4,,5,1.07,71.832
Telangana,2021,0,Khammam,Khammam MC,2,Backward Class,IND,5,,5,0.116,71.832
Telangana,2021,0,Khammam,Khammam MC,2,Backward Class,,6,,5,0.896,71.832
Telangana,2021,0,Khammam,Khammam MC,3,Unreserved,IND,1,,4,50.768,75.76
Telangana,2021,0,Khammam,Khammam MC,3,Unreserved,TRS,2,,4,31.376,75.76
Telangana,2021,0,Khammam,Khammam MC,3,Unreserved,INC,3,,4,14.22,75.76
Telangana,2021,0,Khammam,Khammam MC,3,Unreserved,IND,4,,4,1.724,75.76
Telangana,2021,0,Khammam,Khammam MC,3,Unreserved,,5,,4,0.619,75.76
Telangana,2021,0,Khammam,Khammam MC,4,Unreserved,TRS,1,,5,78.371,65.291
Telangana,2021,0,Khammam,Khammam MC,4,Unreserved,INC,2,,5,9.327,65.291
Telangana,2021,0,Khammam,Khammam MC,4,Unreserved,BJP,3,,5,3.616,65.291
Telangana,2021,0,Khammam,Khammam MC,4,Unreserved,TDP,4,,5,2.264,65.291
Telangana,2021,0,Khammam,Khammam MC,4,Unreserved,IND,5,,5,1.791,65.291
Telangana,2021,0,Khammam,Khammam MC,4,Unreserved,,6,,5,2.94,65.291
Telangana,2021,0,Khammam,Khammam MC,5,Unreserved (Women),INC,1,,5,51.502,64.177
Telangana,2021,0,Khammam,Khammam MC,5,Unreserved (Women),TRS,2,,5,39.224,64.177
Telangana,2021,0,Khammam,Khammam MC,5,Unreserved (Women),IND,3,,5,2.45,64.177
Telangana,2021,0,Khammam,Khammam MC,5,Unreserved (Women),IND,4,,5,2.246,64.177
Telangana,2021,0,Khammam,Khammam MC,5,Unreserved (Women),TDP,5,,5,1.371,64.177
Telangana,2021,0,Khammam,Khammam MC,5,Unreserved (Women),,6,,5,1.283,64.177
Telangana,2021,0,Khammam,Khammam MC,6,Unreserved,TRS,1,,3,65.029,68.421
Telangana,2021,0,Khammam,Khammam MC,6,Unreserved,INC,2,,3,20.75,68.421
Telangana,2021,0,Khammam,Khammam MC,6,Unreserved,BJP,3,,3,11.862,68.421
Telangana,2021,0,Khammam,Khammam MC,6,Unreserved,,4,,3,1.067,68.421
Telangana,2021,0,Khammam,Khammam MC,7,Backward Class,BJP,1,,4,50.658,81.334
Telangana,2021,0,Khammam,Khammam MC,7,Backward Class,TRS,2,,4,42.011,81.334
Telangana,2021,0,Khammam,Khammam MC,7,Backward Class,INC,3,,4,3.321,81.334
Telangana,2021,0,Khammam,Khammam MC,7,Backward Class,IND,4,,4,0.449,81.334
Telangana,2021,0,Khammam,Khammam MC,7,Backward Class,,5,,4,1.317,81.334
Telangana,2021,0,Khammam,Khammam MC,8,Scheduled Tribe,INC,1,,3,48.977,78.157
Telangana,2021,0,Khammam,Khammam MC,8,Scheduled Tribe,TRS,2,,3,47.344,78.157
Telangana,2021,0,Khammam,Khammam MC,8,Scheduled Tribe,BJP,3,,3,0.609,78.157
Telangana,2021,0,Khammam,Khammam MC,8,Scheduled Tribe,,4,,3,0.439,78.157
Telangana,2021,0,Khammam,Khammam MC,9,Unreserved (Women),TRS,1,,4,46.534,54.335
Telangana,2021,0,Khammam,Khammam MC,9,Unreserved (Women),BJP,2,,4,40.94,54.335
Telangana,2021,0,Khammam,Khammam MC,9,Unreserved (Women),INC,3,,4,8.099,54.335
Telangana,2021,0,Khammam,Khammam MC,9,Unreserved (Women),IND,4,,4,1.716,54.335
Telangana,2021,0,Khammam,Khammam MC,9,Unreserved (Women),,5,,4,1.338,54.335
Telangana,2021,0,Khammam,Khammam MC,10,Unreserved (Women),TRS,1,Uncontested,1,,
Telangana,2021,0,Khammam,Khammam MC,10,Unreserved (Women),,2,,1,,
Telangana,2021,0,Khammam,Khammam MC,11,Unreserved (Women),TRS,1,,3,76.389,39.229
Telangana,2021,0,Khammam,Khammam MC,11,Unreserved (Women),INC,2,,3,14.583,39.229
Telangana,2021,0,Khammam,Khammam MC,11,Unreserved (Women),BJP,3,,3,6.3,39.229
Telangana,2021,0,Khammam,Khammam MC,11,Unreserved (Women),,4,,3,1.835,39.229
Telangana,2021,0,Khammam,Khammam MC,12,Unreserved (Women),TRS,1,,3,75.669,43.194
Telangana,2021,0,Khammam,Khammam MC,12,Unreserved (Women),BJP,2,,3,15.732,43.194
Telangana,2021,0,Khammam,Khammam MC,12,Unreserved (Women),INC,3,,3,5.087,43.194
Telangana,2021,0,Khammam,Khammam MC,12,Unreserved (Women),,4,,3,2.622,43.194
Telangana,2021,0,Khammam,Khammam MC,13,Unreserved,TRS,1,,4,71.389,37.124
Telangana,2021,0,Khammam,Khammam MC,13,Unreserved,INC,2,,4,15.755,37.124
Telangana,2021,0,Khammam,Khammam MC,13,Unreserved,BJP,3,,4,8.917,37.124
Telangana,2021,0,Khammam,Khammam MC,13,Unreserved,IND,4,,4,0.766,37.124
Telangana,2021,0,Khammam,Khammam MC,13,Unreserved,,5,,4,2.243,37.124
Telangana,2021,0,Khammam,Khammam MC,14,Backward Class,TRS,1,,3,88.148,74.618
Telangana,2021,0,Khammam,Khammam MC,14,Backward Class,IND,2,,3,5.863,74.618
Telangana,2021,0,Khammam,Khammam MC,14,Backward Class,BJP,3,,3,2.856,74.618
Telangana,2021,0,Khammam,Khammam MC,14,Backward Class,,4,,3,1.036,74.618
Telangana,2021,0,Khammam,Khammam MC,15,Unreserved (Women),TRS,1,,4,48.09,87.172
Telangana,2021,0,Khammam,Khammam MC,15,Unreserved (Women),CPM,2,,4,47.178,87.172
Telangana,2021,0,Khammam,Khammam MC,15,Unreserved (Women),IND,3,,4,1.824,87.172
Telangana,2021,0,Khammam,Khammam MC,15,Unreserved (Women),IND,4,,4,0.37,87.172
Telangana,2021,0,Khammam,Khammam MC,15,Unreserved (Women),,5,,4,0.542,87.172
Telangana,2021,0,Khammam,Khammam MC,16,Backward Class,TRS,1,,3,55.768,73.362
Telangana,2021,0,Khammam,Khammam MC,16,Backward Class,JSP,2,,3,26.271,73.362
Telangana,2021,0,Khammam,Khammam MC,16,Backward Class,INC,3,,3,14.348,73.362
Telangana,2021,0,Khammam,Khammam MC,16,Backward Class,,4,,3,1.729,73.362
Telangana,2021,0,Khammam,Khammam MC,17,Unreserved (Women),INC,1,,5,72.013,70.844
Telangana,2021,0,Khammam,Khammam MC,17,Unreserved (Women),TRS,2,,5,23.666,70.844
Telangana,2021,0,Khammam,Khammam MC,17,Unreserved (Women),BJP,3,,5,1.334,70.844
Telangana,2021,0,Khammam,Khammam MC,17,Unreserved (Women),TDP,4,,5,0.638,70.844
Telangana,2021,0,Khammam,Khammam MC,17,Unreserved (Women),IND,5,,5,0.377,70.844
Telangana,2021,0,Khammam,Khammam MC,17,Unreserved (Women),,6,,5,0.551,70.844
Telangana,2021,0,Khammam,Khammam MC,18,Unreserved (Women),TRS,1,,2,83.091,47.841
Telangana,2021,0,Khammam,Khammam MC,18,Unreserved (Women),INC,2,,2,10.216,47.841
Telangana,2021,0,Khammam,Khammam MC,18,Unreserved (Women),,3,,2,5.196,47.841
Telangana,2021,0,Khammam,Khammam MC,19,Backward Class,CPI,1,,4,64.373,61.854
Telangana,2021,0,Khammam,Khammam MC,19,Backward Class,IND,2,,4,28.808,61.854
Telangana,2021,0,Khammam,Khammam MC,19,Backward Class,BJP,3,,4,2.611,61.854
Telangana,2021,0,Khammam,Khammam MC,19,Backward Class,IND,4,,4,0.369,61.854
Telangana,2021,0,Khammam,Khammam MC,19,Backward Class,,5,,4,1.413,61.854
Telangana,2021,0,Khammam,Khammam MC,20,Unreserved (Women),TRS,1,,4,72.596,31.062
Telangana,2021,0,Khammam,Khammam MC,20,Unreserved (Women),BJP,2,,4,14.016,31.062
Telangana,2021,0,Khammam,Khammam MC,20,Unreserved (Women),INC,3,,4,5.028,31.062
Telangana,2021,0,Khammam,Khammam MC,20,Unreserved (Women),IND,4,,4,0.503,31.062
Telangana,2021,0,Khammam,Khammam MC,20,Unreserved (Women),,5,,4,5.783,31.062
Telangana,2021,0,Khammam,Khammam MC,21,Unreserved (Women),TRS,1,,3,56.033,52.157
Telangana,2021,0,Khammam,Khammam MC,21,Unreserved (Women),INC,2,,3,37.988,52.157
Telangana,2021,0,Khammam,Khammam MC,21,Unreserved (Women),BJP,3,,3,3.008,52.157
Telangana,2021,0,Khammam,Khammam MC,21,Unreserved (Women),,4,,3,1.361,52.157
Telangana,2021,0,Khammam,Khammam MC,22,Scheduled Caste (Women),TRS,1,,5,67.627,50.019
Telangana,2021,0,Khammam,Khammam MC,22,Scheduled Caste (Women),INC,2,,5,13.419,50.019
Telangana,2021,0,Khammam,Khammam MC,22,Scheduled Caste (Women),BJP,3,,5,6.634,50.019
Telangana,2021,0,Khammam,Khammam MC,22,Scheduled Caste (Women),IND,4,,5,5.838,50.019
Telangana,2021,0,Khammam,Khammam MC,22,Scheduled Caste (Women),IND,5,,5,0.152,50.019
Telangana,2021,0,Khammam,Khammam MC,22,Scheduled Caste (Women),,6,,5,4.549,50.019
Telangana,2021,0,Khammam,Khammam MC,23,Unreserved,TRS,1,,5,35.341,54.835
Telangana,2021,0,Khammam,Khammam MC,23,Unreserved,CPM,2,,5,30,54.835
Telangana,2021,0,Khammam,Khammam MC,23,Unreserved,JSP,3,,5,28.925,54.835
Telangana,2021,0,Khammam,Khammam MC,23,Unreserved,VRP,4,,5,2.975,54.835
Telangana,2021,0,Khammam,Khammam MC,23,Unreserved,TDP,5,,5,0.466,54.835
Telangana,2021,0,Khammam,Khammam MC,23,Unreserved,,6,,5,0.86,54.835
Telangana,2021,0,Khammam,Khammam MC,24,Backward Class,TRS,1,,3,51.422,63.544
Telangana,2021,0,Khammam,Khammam MC,24,Backward Class,BJP,2,,3,45.57,63.544
Telangana,2021,0,Khammam,Khammam MC,24,Backward Class,INC,3,,3,1.471,63.544
Telangana,2021,0,Khammam,Khammam MC,24,Backward Class,,4,,3,0.686,63.544
Telangana,2021,0,Khammam,Khammam MC,25,Backward Class,TRS,1,,2,77.383,67.528
Telangana,2021,0,Khammam,Khammam MC,25,Backward Class,INC,2,,2,19.933,67.528
Telangana,2021,0,Khammam,Khammam MC,25,Backward Class,,3,,2,1.577,67.528
Telangana,2021,0,Khammam,Khammam MC,26,Unreserved,TRS,1,,4,55.559,60.842
Telangana,2021,0,Khammam,Khammam MC,26,Unreserved,INC,2,,4,33.058,60.842
Telangana,2021,0,Khammam,Khammam MC,26,Unreserved,BJP,3,,4,7.809,60.842
Telangana,2021,0,Khammam,Khammam MC,26,Unreserved,TDP,4,,4,1.357,60.842
Telangana,2021,0,Khammam,Khammam MC,26,Unreserved,,5,,4,1.158,60.842
Telangana,2021,0,Khammam,Khammam MC,27,Unreserved,IND,1,,7,55.617,58.618
Telangana,2021,0,Khammam,Khammam MC,27,Unreserved,TRS,2,,7,31.944,58.618
Telangana,2021,0,Khammam,Khammam MC,27,Unreserved,INC,3,,7,5.536,58.618
Telangana,2021,0,Khammam,Khammam MC,27,Unreserved,BJP,4,,7,4.168,58.618
Telangana,2021,0,Khammam,Khammam MC,27,Unreserved,IND,5,,7,0.163,58.618
Telangana,2021,0,Khammam,Khammam MC,27,Unreserved,IND,6,,7,0.163,58.618
Telangana,2021,0,Khammam,Khammam MC,27,Unreserved,VRP,7,,7,0.13,58.618
Telangana,2021,0,Khammam,Khammam MC,27,Unreserved,,8,,7,1.433,58.618
Telangana,2021,0,Khammam,Khammam MC,28,Backward Classes (Women),TRS,1,,4,74.907,63.174
Telangana,2021,0,Khammam,Khammam MC,28,Backward Classes (Women),CPM,2,,4,10.404,63.174
Telangana,2021,0,Khammam,Khammam MC,28,Backward Classes (Women),JSP,3,,4,10.155,63.174
Telangana,2021,0,Khammam,Khammam MC,28,Backward Classes (Women),IND,4,,4,0.497,63.174
Telangana,2021,0,Khammam,Khammam MC,28,Backward Classes (Women),,5,,4,1.894,63.174
Telangana,2021,0,Khammam,Khammam MC,29,Backward Classes (Women),INC,1,,3,55.205,67.887
Telangana,2021,0,Khammam,Khammam MC,29,Backward Classes (Women),TRS,2,,3,40.319,67.887
Telangana,2021,0,Khammam,Khammam MC,29,Backward Classes (Women),IND,3,,3,1.594,67.887
Telangana,2021,0,Khammam,Khammam MC,29,Backward Classes (Women),,4,,3,1.017,67.887
Telangana,2021,0,Khammam,Khammam MC,30,Backward Classes (Women),TRS,1,,3,64.597,65.806
Telangana,2021,0,Khammam,Khammam MC,30,Backward Classes (Women),INC,2,,3,27.741,65.806
Telangana,2021,0,Khammam,Khammam MC,30,Backward Classes (Women),BJP,3,,3,4.938,65.806
Telangana,2021,0,Khammam,Khammam MC,30,Backward Classes (Women),,4,,3,1.126,65.806
Telangana,2021,0,Khammam,Khammam MC,31,Backward Class,CPM,1,,5,51.336,61.141
Telangana,2021,0,Khammam,Khammam MC,31,Backward Class,TRS,2,,5,41.493,61.141
Telangana,2021,0,Khammam,Khammam MC,31,Backward Class,BJP,3,,5,1.683,61.141
Telangana,2021,0,Khammam,Khammam MC,31,Backward Class,VRP,4,,5,1.281,61.141
Telangana,2021,0,Khammam,Khammam MC,31,Backward Class,IND,5,,5,1.207,61.141
Telangana,2021,0,Khammam,Khammam MC,31,Backward Class,,6,,5,0.951,61.141
Telangana,2021,0,Khammam,Khammam MC,32,Scheduled Tribe (Women),TRS,1,,6,47.325,59.703
Telangana,2021,0,Khammam,Khammam MC,32,Scheduled Tribe (Women),INC,2,,6,27.6,59.703
Telangana,2021,0,Khammam,Khammam MC,32,Scheduled Tribe (Women),IND,3,,6,17.422,59.703
Telangana,2021,0,Khammam,Khammam MC,32,Scheduled Tribe (Women),BJP,4,,6,3.046,59.703
Telangana,2021,0,Khammam,Khammam MC,32,Scheduled Tribe (Women),IND,5,,6,1.114,59.703
Telangana,2021,0,Khammam,Khammam MC,32,Scheduled Tribe (Women),IND,6,,6,0.334,59.703
Telangana,2021,0,Khammam,Khammam MC,32,Scheduled Tribe (Women),,7,,6,1.895,59.703
Telangana,2021,0,Khammam,Khammam MC,33,Backward Classes (Women),TRS,1,,3,43.26,68.425
Telangana,2021,0,Khammam,Khammam MC,33,Backward Classes (Women),INC,2,,3,42.375,68.425
Telangana,2021,0,Khammam,Khammam MC,33,Backward Classes (Women),BJP,3,,3,11.807,68.425
Telangana,2021,0,Khammam,Khammam MC,33,Backward Classes (Women),,4,,3,1.509,68.425
Telangana,2021,0,Khammam,Khammam MC,34,Backward Classes (Women),TRS,1,,4,58.634,70.723
Telangana,2021,0,Khammam,Khammam MC,34,Backward Classes (Women),INC,2,,4,37.112,70.723
Telangana,2021,0,Khammam,Khammam MC,34,Backward Classes (Women),BJP,3,,4,1.677,70.723
Telangana,2021,0,Khammam,Khammam MC,34,Backward Classes (Women),IND,4,,4,0,70.723
Telangana,2021,0,Khammam,Khammam MC,34,Backward Classes (Women),,5,,4,0.87,70.723
Telangana,2021,0,Khammam,Khammam MC,35,Unreserved,CPM,1,,3,53.479,66.256
Telangana,2021,0,Khammam,Khammam MC,35,Unreserved,TRS,2,,3,33.77,66.256
Telangana,2021,0,Khammam,Khammam MC,35,Unreserved,BJP,3,,3,10.528,66.256
Telangana,2021,0,Khammam,Khammam MC,35,Unreserved,,4,,3,0.838,66.256
Telangana,2021,0,Khammam,Khammam MC,36,Unreserved,TRS,1,,3,64.695,61.459
Telangana,2021,0,Khammam,Khammam MC,36,Unreserved,INC,2,,3,27.921,61.459
Telangana,2021,0,Khammam,Khammam MC,36,Unreserved,BJP,3,,3,4.886,61.459
Telangana,2021,0,Khammam,Khammam MC,36,Unreserved,,4,,3,0.992,61.459
Telangana,2021,0,Khammam,Khammam MC,37,Unreserved (Women),TRS,1,,4,67.068,45.448
Telangana,2021,0,Khammam,Khammam MC,37,Unreserved (Women),BJP,2,,4,15.713,45.448
Telangana,2021,0,Khammam,Khammam MC,37,Unreserved (Women),IND,3,,4,8.333,45.448
Telangana,2021,0,Khammam,Khammam MC,37,Unreserved (Women),INC,4,,4,5.773,45.448
Telangana,2021,0,Khammam,Khammam MC,37,Unreserved (Women),,5,,4,1.857,45.448
Telangana,2021,0,Khammam,Khammam MC,38,Backward Classes (Women),TRS,1,,3,67.791,62.916
Telangana,2021,0,Khammam,Khammam MC,38,Backward Classes (Women),INC,2,,3,29.416,62.916
Telangana,2021,0,Khammam,Khammam MC,38,Backward Classes (Women),IND,3,,3,0.617,62.916
Telangana,2021,0,Khammam,Khammam MC,38,Backward Classes (Women),,4,,3,0.725,62.916
Telangana,2021,0,Khammam,Khammam MC,39,Unreserved,TRS,1,,5,72.407,60.076
Telangana,2021,0,Khammam,Khammam MC,39,Unreserved,INC,2,,5,16.511,60.076
Telangana,2021,0,Khammam,Khammam MC,39,Unreserved,BJP,3,,5,4.717,60.076
Telangana,2021,0,Khammam,Khammam MC,39,Unreserved,IND,4,,5,2.321,60.076
Telangana,2021,0,Khammam,Khammam MC,39,Unreserved,IND,5,,5,0.037,60.076
Telangana,2021,0,Khammam,Khammam MC,39,Unreserved,,6,,5,2.733,60.076
Telangana,2021,0,Khammam,Khammam MC,40,Scheduled Caste,TRS,1,,5,79.611,59.725
Telangana,2021,0,Khammam,Khammam MC,40,Scheduled Caste,INC,2,,5,14.973,59.725
Telangana,2021,0,Khammam,Khammam MC,40,Scheduled Caste,BJP,3,,5,1.345,59.725
Telangana,2021,0,Khammam,Khammam MC,40,Scheduled Caste,VRP,4,,5,0.566,59.725
Telangana,2021,0,Khammam,Khammam MC,40,Scheduled Caste,IND,5,,5,0.142,59.725
Telangana,2021,0,Khammam,Khammam MC,40,Scheduled Caste,,6,,5,2.053,59.725
Telangana,2021,0,Khammam,Khammam MC,41,Unreserved,TRS,1,,4,51.588,43.404
Telangana,2021,0,Khammam,Khammam MC,41,Unreserved,INC,2,,4,38.786,43.404
Telangana,2021,0,Khammam,Khammam MC,41,Unreserved,BJP,3,,4,3.177,43.404
Telangana,2021,0,Khammam,Khammam MC,41,Unreserved,IND,4,,4,2.418,43.404
Telangana,2021,0,Khammam,Khammam MC,41,Unreserved,,5,,4,2.276,43.404
Telangana,2021,0,Khammam,Khammam MC,42,Scheduled Caste (Women),TRS,1,,5,77.729,54.999
Telangana,2021,0,Khammam,Khammam MC,42,Scheduled Caste (Women),CPM,2,,5,15.708,54.999
Telangana,2021,0,Khammam,Khammam MC,42,Scheduled Caste (Women),BJP,3,,5,2.212,54.999
Telangana,2021,0,Khammam,Khammam MC,42,Scheduled Caste (Women),VRP,4,,5,0.701,54.999
Telangana,2021,0,Khammam,Khammam MC,42,Scheduled Caste (Women),IND,5,,5,0.442,54.999
Telangana,2021,0,Khammam,Khammam MC,42,Scheduled Caste (Women),,6,,5,2.028,54.999
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,CPI,1,,11,41.827,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,CPM,2,,11,33.277,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,IND,3,,11,11.735,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,IND,4,,11,4.778,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,BJP,5,,11,4.149,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,IND,6,,11,0.461,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,IND,7,,11,0.377,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,IND,8,,11,0.251,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,IND,9,,11,0.168,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,IND,10,,11,0.126,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,IND,11,,11,0.084,52.625
Telangana,2021,0,Khammam,Khammam MC,43,Scheduled Caste,,12,,11,1.509,52.625
Telangana,2021,0,Khammam,Khammam MC,44,Backward Class,TRS,1,,6,56.97,51.422
Telangana,2021,0,Khammam,Khammam MC,44,Backward Class,INC,2,,6,30,51.422
Telangana,2021,0,Khammam,Khammam MC,44,Backward Class,BJP,3,,6,5.227,51.422
Telangana,2021,0,Khammam,Khammam MC,44,Backward Class,IND,4,,6,2.538,51.422
Telangana,2021,0,Khammam,Khammam MC,44,Backward Class,IND,5,,6,0.379,51.422
Telangana,2021,0,Khammam,Khammam MC,44,Backward Class,IND,6,,6,0.341,51.422
Telangana,2021,0,Khammam,Khammam MC,44,Backward Class,,7,,6,2.045,51.422
Telangana,2021,0,Khammam,Khammam MC,45,Unreserved,TRS,1,,3,45.227,49.935
Telangana,2021,0,Khammam,Khammam MC,45,Unreserved,INC,2,,3,43.954,49.935
Telangana,2021,0,Khammam,Khammam MC,45,Unreserved,BJP,3,,3,9.584,49.935
Telangana,2021,0,Khammam,Khammam MC,45,Unreserved,,4,,3,0.711,49.935
Telangana,2021,0,Khammam,Khammam MC,46,Backward Classes (Women),TRS,1,,3,50.291,69.953
Telangana,2021,0,Khammam,Khammam MC,46,Backward Classes (Women),INC,2,,3,45.798,69.953
Telangana,2021,0,Khammam,Khammam MC,46,Backward Classes (Women),BJP,3,,3,1.293,69.953
Telangana,2021,0,Khammam,Khammam MC,46,Backward Classes (Women),,4,,3,0.937,69.953
Telangana,2021,0,Khammam,Khammam MC,47,Backward Classes (Women),TRS,1,,5,66.621,70.027
Telangana,2021,0,Khammam,Khammam MC,47,Backward Classes (Women),JSP,2,,5,12.841,70.027
Telangana,2021,0,Khammam,Khammam MC,47,Backward Classes (Women),INC,3,,5,7.629,70.027
Telangana,2021,0,Khammam,Khammam MC,47,Backward Classes (Women),BJP,4,,5,6.041,70.027
Telangana,2021,0,Khammam,Khammam MC,47,Backward Classes (Women),TDP,5,,5,2.244,70.027
Telangana,2021,0,Khammam,Khammam MC,47,Backward Classes (Women),,6,,5,1.899,70.027
Telangana,2021,0,Khammam,Khammam MC,48,Backward Classes (Women),TRS,1,,4,77.935,68.396
Telangana,2021,0,Khammam,Khammam MC,48,Backward Classes (Women),INC,2,,4,10.587,68.396
Telangana,2021,0,Khammam,Khammam MC,48,Backward Classes (Women),BJP,3,,4,3.826,68.396
Telangana,2021,0,Khammam,Khammam MC,48,Backward Classes (Women),JSP,4,,4,3.661,68.396
Telangana,2021,0,Khammam,Khammam MC,48,Backward Classes (Women),,5,,4,2.474,68.396
Telangana,2021,0,Khammam,Khammam MC,49,Unreserved,INC,1,,5,55.412,55.058
Telangana,2021,0,Khammam,Khammam MC,49,Unreserved,TRS,2,,5,38.237,55.058
Telangana,2021,0,Khammam,Khammam MC,49,Unreserved,BJP,3,,5,4.083,55.058
Telangana,2021,0,Khammam,Khammam MC,49,Unreserved,IND,4,,5,0.13,55.058
Telangana,2021,0,Khammam,Khammam MC,49,Unreserved,IND,5,,5,0.065,55.058
Telangana,2021,0,Khammam,Khammam MC,49,Unreserved,,6,,5,0.907,55.058
Telangana,2021,0,Khammam,Khammam MC,50,Unreserved,TRS,1,,4,53.995,48.583
Telangana,2021,0,Khammam,Khammam MC,50,Unreserved,INC,2,,4,39.465,48.583
Telangana,2021,0,Khammam,Khammam MC,50,Unreserved,BJP,3,,4,3.196,48.583
Telangana,2021,0,Khammam,Khammam MC,50,Unreserved,IND,4,,4,0.892,48.583
Telangana,2021,0,Khammam,Khammam MC,50,Unreserved,,5,,4,1.412,48.583
Telangana,2021,0,Khammam,Khammam MC,51,Backward Class,TRS,1,,4,78.38,44.889
Telangana,2021,0,Khammam,Khammam MC,51,Backward Class,INC,2,,4,13.39,44.889
Telangana,2021,0,Khammam,Khammam MC,51,Backward Class,BJP,3,,4,3.539,44.889
Telangana,2021,0,Khammam,Khammam MC,51,Backward Class,JSP,4,,4,1.109,44.889
Telangana,2021,0,Khammam,Khammam MC,51,Backward Class,,5,,4,2.431,44.889
Telangana,2021,0,Khammam,Khammam MC,52,Scheduled Caste,TRS,1,,6,60.718,49.741
Telangana,2021,0,Khammam,Khammam MC,52,Scheduled Caste,INC,2,,6,25.531,49.741
Telangana,2021,0,Khammam,Khammam MC,52,Scheduled Caste,BJP,3,,6,6.566,49.741
Telangana,2021,0,Khammam,Khammam MC,52,Scheduled Caste,IND,4,,6,0.888,49.741
Telangana,2021,0,Khammam,Khammam MC,52,Scheduled Caste,IND,5,,6,0.27,49.741
Telangana,2021,0,Khammam,Khammam MC,52,Scheduled Caste,VRP,6,,6,0.232,49.741
Telangana,2021,0,Khammam,Khammam MC,52,Scheduled Caste,,7,,6,3.747,49.741
Telangana,2021,0,Khammam,Khammam MC,53,Unreserved (Women),TRS,1,,4,52.492,40.668
Telangana,2021,0,Khammam,Khammam MC,53,Unreserved (Women),CPM,2,,4,20.266,40.668
Telangana,2021,0,Khammam,Khammam MC,53,Unreserved (Women),TDP,3,,4,18.7,40.668
Telangana,2021,0,Khammam,Khammam MC,53,Unreserved (Women),BJP,4,,4,6.312,40.668
Telangana,2021,0,Khammam,Khammam MC,53,Unreserved (Women),,5,,4,1.519,40.668
Telangana,2021,0,Khammam,Khammam MC,54,Unreserved (Women),INC,1,,2,65.247,56.639
Telangana,2021,0,Khammam,Khammam MC,54,Unreserved (Women),TRS,2,,2,33.107,56.639
Telangana,2021,0,Khammam,Khammam MC,54,Unreserved (Women),,3,,2,0.895,56.639
Telangana,2021,0,Khammam,Khammam MC,55,Unreserved (Women),INC,1,,3,65.004,53.588
Telangana,2021,0,Khammam,Khammam MC,55,Unreserved (Women),TRS,2,,3,32.135,53.588
Telangana,2021,0,Khammam,Khammam MC,55,Unreserved (Women),BJP,3,,3,1.908,53.588
Telangana,2021,0,Khammam,Khammam MC,55,Unreserved (Women),,4,,3,0.587,53.588
Telangana,2021,0,Khammam,Khammam MC,56,Unreserved (Women),TRS,1,,3,72.72,46.059
Telangana,2021,0,Khammam,Khammam MC,56,Unreserved (Women),BJP,2,,3,15.816,46.059
Telangana,2021,0,Khammam,Khammam MC,56,Unreserved (Women),INC,3,,3,8.954,46.059
Telangana,2021,0,Khammam,Khammam MC,56,Unreserved (Women),,4,,3,1.381,46.059
Telangana,2021,0,Khammam,Khammam MC,57,Backward Classes (Women),INC,1,,5,58.244,66.868
Telangana,2021,0,Khammam,Khammam MC,57,Backward Classes (Women),TRS,2,,5,38.558,66.868
Telangana,2021,0,Khammam,Khammam MC,57,Backward Classes (Women),IND,3,,5,0.145,66.868
Telangana,2021,0,Khammam,Khammam MC,57,Backward Classes (Women),IND,4,,5,0.029,66.868
Telangana,2021,0,Khammam,Khammam MC,57,Backward Classes (Women),IND,5,,5,0,66.868
Telangana,2021,0,Khammam,Khammam MC,57,Backward Classes (Women),,6,,5,0.494,66.868
Telangana,2021,0,Khammam,Khammam MC,58,Unreserved (Women),TRS,1,,6,50.065,57.148
Telangana,2021,0,Khammam,Khammam MC,58,Unreserved (Women),INC,2,,6,40.105,57.148
Telangana,2021,0,Khammam,Khammam MC,58,Unreserved (Women),BJP,3,,6,6.728,57.148
Telangana,2021,0,Khammam,Khammam MC,58,Unreserved (Women),IND,4,,6,0.392,57.148
Telangana,2021,0,Khammam,Khammam MC,58,Unreserved (Women),IND,5,,6,0.163,57.148
Telangana,2021,0,Khammam,Khammam MC,58,Unreserved (Women),IND,6,,6,0.131,57.148
Telangana,2021,0,Khammam,Khammam MC,58,Unreserved (Women),,7,,6,0.751,57.148
Telangana,2021,0,Khammam,Khammam MC,59,Scheduled Caste (Women),TRS,1,,5,49.301,80.774
